x,y,heights,dt,conf,stype,ssh_flag,gauss,photon_rate,cloud,mss,ocean,lpe,ib
581463.1253586988,9530349.05199485,-0.05778122,144088546.83930156,0.032348588,1,0,0.085999995,7.8333335,2,17.845331,-0.008828872,0.057494797,-0.064343765
581461.4248816299,9530343.875102082,-0.06191063,144088546.8400737,0.03696038,1,0,0.092999995,8.0,2,17.845266,-0.008829855,0.05749479,-0.06434341
581459.8107367532,9530338.966496296,-0.05947113,144088546.84080595,0.032972425,1,0,0.102,8.117647,2,17.845217,-0.008830752,0.057494767,-0.06434325
581457.7352959393,9530332.6624721,-0.035406113,144088546.8417471,0.028141635,1,0,0.11399999,7.1,2,17.845217,-0.008830753,0.057494774,-0.06434324
581455.3020603282,9530325.280387769,-0.005376816,144088546.84284982,0.020413842,1,0,0.144,5.875,2,17.845188,-0.008831861,0.057494763,-0.06434292
581452.4506629003,9530316.635262558,0.01309967,144088546.84414184,0.014544277,1,0,0.18,4.851852,2,17.845125,-0.008833059,0.057494756,-0.06434261
581449.5414105686,9530307.822078511,0.060777664,144088546.84545994,0.018965298,1,0,0.16999999,5.296296,2,17.845036,-0.008834198,0.05749477,-0.06434238
581446.8894316851,9530299.790010368,0.12731361,144088546.84666148,0.01696268,1,0,0.197,5.84,2,17.844978,-0.008835305,0.057494715,-0.064342156
581444.6418482563,9530292.986326763,0.18967438,144088546.847679,0.013010662,1,0,0.22299999,6.4761906,2,17.844934,-0.008835824,0.0574947,-0.06434184
581442.411623496,9530286.23759313,0.16574287,144088546.84868863,0.013727009,1,0,0.215,5.909091,2,17.844864,-0.008836913,0.057494704,-0.064341195
581439.9405984052,9530278.73457562,0.18844414,144088546.84981257,0.012503859,1,0,0.252,5.9130435,2,17.844816,-0.008837776,0.057494715,-0.06434088
581437.9392786939,9530272.638211804,0.37926102,144088546.85072657,0.0075834338,1,0,0.548,6.571429,2,17.844816,-0.008838232,0.057494707,-0.06434076
581435.8154783723,9530266.168618465,0.42750168,144088546.85169628,0.007912005,1,0,0.756,6.5238094,2,17.844767,-0.008839284,0.0574947,-0.06434045
581433.5136254488,9530259.157328635,0.084783554,144088546.85274726,0.012792137,1,0,0.23599999,6.3333335,2,17.844725,-0.008840081,0.057494678,-0.06434017
581431.1961434635,9530252.085009018,0.071558,144088546.85380694,0.016906757,1,0,0.16999999,5.5416665,2,17.844652,-0.008840933,0.057494607,-0.06434003
581428.3108260784,9530243.263849627,0.116212845,144088546.85512763,0.019259745,1,0,0.168,5.6,2,17.844585,-0.008842216,0.0574946,-0.06433977
581426.1912064741,9530236.775092669,0.083301544,144088546.8560984,0.012169745,1,0,0.181,5.818182,2,17.844572,-0.008842748,0.057494596,-0.06433946
581423.8440816562,9530229.579161292,0.035964966,144088546.85717437,0.013723898,1,0,0.15699999,5.28,2,17.844534,-0.008843828,0.057494592,-0.0643391
581420.8681784767,9530220.437978672,0.09827614,144088546.85854,0.014459499,1,0,0.16499999,5.16,2,17.844477,-0.0088448515,0.057494603,-0.06433896
581418.6543032262,9530213.625319974,0.11610985,144088546.85955653,0.023527399,1,0,0.152,5.75,2,17.844402,-0.008845715,0.0574946,-0.06433845
581416.0143093757,9530205.485376246,0.14598465,144088546.8607698,0.02292779,1,0,0.14199999,5.230769,2,17.844341,-0.008846847,0.05749459,-0.06433782
581413.2146967195,9530196.838085515,0.15549278,144088546.86205703,0.02297477,1,0,0.135,5.0,2,17.844324,-0.008847761,0.057494573,-0.064337544
581410.3892811442,9530188.098033734,0.13444138,144088546.86335638,0.024523538,1,0,0.116,4.851852,2,17.844265,-0.008848866,0.057494577,-0.06433736
581407.8491216298,9530180.225695102,0.12469864,144088546.8645253,0.026816122,1,0,0.127,5.6666665,2,17.844215,-0.008849642,0.057494577,-0.06433717
581405.6124141975,9530173.280053062,0.08714867,144088546.8655551,0.025137337,1,0,0.114999995,6.0,2,17.844141,-0.008850654,0.05749457,-0.064336926
581403.1383895114,9530165.585291114,0.07877731,144088546.86669463,0.012121024,1,0,0.14299999,5.7826085,2,17.84408,-0.0088518,0.05749451,-0.06433646
581400.971050708,9530158.842817329,0.1367054,144088546.867693,0.012423534,1,0,0.211,6.2272725,2,17.844082,-0.00885229,0.057494517,-0.06433628
581398.7959949821,9530152.066941896,0.118644714,144088546.868695,0.011294732,1,0,0.22099999,6.2173915,2,17.84403,-0.008853335,0.057494514,-0.06433574
581396.2221367791,9530144.024335766,-0.033208847,144088546.86988014,0.013360091,1,0,0.232,6.3913045,2,17.843988,-0.008854142,0.057494484,-0.06433532
581394.0672647436,9530137.269741332,-0.03206253,144088546.87087214,0.017661497,1,0,0.176,6.2173915,2,17.84391,-0.00885506,0.057494488,-0.06433503
581391.4638571747,9530129.09886943,0.053390503,144088546.8720712,0.019298563,1,0,0.132,5.8333335,2,17.84384,-0.0088562565,0.0574945,-0.06433481
581388.8947247168,9530121.031808132,0.024831772,144088546.87325394,0.018128565,1,0,0.138,5.4,2,17.843822,-0.008857131,0.05749441,-0.06433457
581386.3532121747,9530113.047980968,-0.04194069,144088546.87442368,0.023855077,1,0,0.133,5.7083335,2,17.843771,-0.008858204,0.057494275,-0.064334296
581384.2887098362,9530106.559492426,-0.054222107,144088546.8753739,0.026543697,1,0,0.131,6.5238094,2,17.843744,-0.008858811,0.05749427,-0.06433403
581382.1223476224,9530099.75000414,-0.06290817,144088546.8763709,0.014934059,1,0,0.11,6.428571,2,17.84367,-0.008859636,0.057494268,-0.06433347
581380.0243527434,9530093.15561224,-0.101594925,144088546.87733623,0.019418795,1,0,0.099,7.2,2,17.843601,-0.008860771,0.057494268,-0.06433268
581378.3580063633,9530087.91788862,-0.11213875,144088546.8781029,0.03426484,1,0,0.09199999,7.888889,2,17.843578,-0.008861183,0.057494268,-0.06433241
581376.6759205856,9530082.630816624,-0.10792732,144088546.8788767,0.032003175,1,0,0.100999996,8.3529415,2,17.84358,-0.008861501,0.05749427,-0.06433218
581375.0820163598,9530077.625518749,-0.13363075,144088546.8796095,0.03257751,1,0,0.099999994,9.266666,2,17.843536,-0.008862601,0.057494268,-0.06433188
581373.8318082441,9530073.699785316,-0.16966248,144088546.88018414,0.035974562,1,0,0.074,9.714286,2,17.843489,-0.008863534,0.05749425,-0.06433169
581372.5348362995,9530069.627440976,-0.14371109,144088546.88078037,0.021525603,1,0,0.09199999,8.3125,2,17.843489,-0.008863533,0.057494253,-0.06433179
581370.4445160376,9530063.06571718,-0.07148552,144088546.8817414,0.021897633,1,0,0.118999995,7.0,2,17.843437,-0.008864004,0.05749425,-0.06433166
581368.4552219958,9530056.827186288,-0.062934875,144088546.8826554,0.02890817,1,0,0.083,6.9473686,2,17.843374,-0.008865108,0.05749422,-0.06433128
581366.6284740167,9530051.102475625,-0.07785034,144088546.88349453,0.037028864,1,0,0.081,7.0,2,17.843336,-0.008865869,0.057494197,-0.064331084
581364.4149055581,9530044.167027866,-0.08911514,144088546.88451177,0.031196482,1,0,0.084,6.714286,2,17.843334,-0.00886636,0.057494193,-0.06433076
581362.0873797376,9530036.882286811,-0.043727875,144088546.88558093,0.038409792,1,0,0.105,6.2272725,2,17.84328,-0.008867491,0.057494193,-0.06433024
581359.855997534,9530029.907042911,-0.0007019043,144088546.88660508,0.020022448,1,0,0.099,5.8095236,2,17.843243,-0.008868217,0.05749419,-0.06432994
581358.0217995831,9530024.170973277,-0.024280548,144088546.8874481,0.035888847,1,0,0.099999994,7.0526314,2,17.843174,-0.008868987,0.05749419,-0.06432962
581355.7770034536,9530017.141709091,-0.01824379,144088546.88848028,0.027902234,1,0,0.124,6.304348,2,17.843113,-0.00887008,0.057494186,-0.064329475
581353.0589104865,9530008.678379904,-0.0044670105,144088546.8897274,0.016795315,1,0,0.145,5.48,2,17.843092,-0.00887077,0.05749417,-0.06432915
581350.4512074651,9530000.61414533,-0.037353516,144088546.89092082,0.02521808,1,0,0.13499999,5.9166665,2,17.84305,-0.008871924,0.05749417,-0.064328894
581348.2406307773,9529993.780622348,-0.03175354,144088546.8919326,0.028668147,1,0,0.116,5.826087,2,17.842995,-0.008872868,0.05749417,-0.064328566
581345.729527133,9529986.01823267,0.031560898,144088546.89308298,0.023006834,1,0,0.147,5.44,2,17.842926,-0.008873657,0.057494164,-0.064328395
581342.8777427633,9529977.206507128,0.08755493,144088546.89438975,0.014254661,1,0,0.17099999,5.36,2,17.842861,-0.0088748885,0.057494164,-0.06432814
581340.5429107763,9529969.992619392,0.05684662,144088546.8954602,0.013550972,1,0,0.176,5.6666665,2,17.842842,-0.008875643,0.057494156,-0.06432777
581338.0034559144,9529962.144205688,0.022081375,144088546.89662534,0.019422125,1,0,0.183,5.625,2,17.842794,-0.008876734,0.057494156,-0.0643273
581335.9570383005,9529955.815128751,0.008415222,144088546.8975649,0.020874418,1,0,0.16999999,5.9545455,2,17.84275,-0.008877513,0.057494137,-0.064326905
581333.7660926775,9529949.034750788,-0.016122818,144088546.89857203,0.017237388,1,0,0.18599999,6.571429,2,17.842691,-0.008878085,0.057494137,-0.064326614
581331.7548839992,9529942.804913431,-0.052497864,144088546.89949736,0.015980225,1,0,0.18599999,7.1,2,17.84259,-0.008879154,0.057494137,-0.06432633
581329.747095078,9529936.581860157,-0.04783058,144088546.90042138,0.0105466265,1,0,0.174,6.6666665,2,17.842552,-0.008879899,0.057494137,-0.064326264
581327.3878341785,9529929.260502055,0.0067539215,144088546.9015089,0.023264552,1,0,0.151,5.6666665,2,17.842545,-0.0088806385,0.057494137,-0.06432596
581324.5965323924,9529920.58418436,0.018032074,144088546.90279716,0.01626651,1,0,0.206,5.111111,2,17.842482,-0.008881805,0.05749408,-0.064325854
581321.7390210296,9529911.687492987,0.0015296936,144088546.9041178,0.015517889,1,0,0.20799999,5.64,2,17.8424,-0.008882805,0.057494074,-0.06432529
581319.2672060961,9529903.98111556,-0.1091938,144088546.9052616,0.0130731035,1,0,0.17099999,5.52,2,17.842342,-0.008883851,0.057494078,-0.064324796
581316.6266600405,9529895.730504395,-0.13530922,144088546.9064854,0.011906097,1,0,0.162,5.423077,2,17.842308,-0.008884673,0.057494074,-0.06432429
581314.1057203759,9529887.861064332,-0.008026123,144088546.90765336,0.011548139,1,0,0.184,5.5833335,2,17.842272,-0.008885787,0.057494074,-0.0643241
581311.8175497892,9529880.702179532,0.01938057,144088546.90871486,0.0141984755,1,0,0.148,5.9166665,2,17.842222,-0.00888683,0.05749406,-0.0643239
581309.527047247,9529873.484183615,-0.02533722,144088546.90978262,0.02580661,1,0,0.147,6.5,2,17.842163,-0.008887412,0.057493996,-0.064323746
581307.8664557176,9529868.209508307,-0.043575287,144088546.91056064,0.01398157,1,0,0.153,6.9473686,2,17.842113,-0.008888278,0.057493836,-0.06432355
581305.9886665754,9529862.239930471,-0.0634613,144088546.91144067,0.019383729,1,0,0.118,6.65,2,17.842064,-0.008889232,0.057493832,-0.06432329
581303.9271456774,9529855.679519612,-0.0954895,144088546.91240752,0.02061094,1,0,0.103,7.15,2,17.842062,-0.008889474,0.057493843,-0.06432324
581302.1503830977,9529850.022408284,-0.11323738,144088546.9132413,0.024432564,1,0,0.094,7.5,2,17.842028,-0.0088904705,0.057493832,-0.06432282
581300.6230926823,9529845.160168678,-0.1130867,144088546.91395774,0.016258359,1,0,0.103,7.0,2,17.841978,-0.008891419,0.057493832,-0.06432258
581298.713132156,9529839.078073878,-0.06934357,144088546.91485387,0.011355542,1,0,0.164,6.6666665,3,17.84197,-0.008891571,0.057493832,-0.064322546
581296.1878539735,9529831.03971822,-0.06866646,144088546.91603813,0.015003635,1,0,0.128,6.3636365,3,17.841875,-0.008892817,0.057493832,-0.06432202
581294.3300523319,9529825.129421698,-0.11012077,144088546.91690883,0.020957757,1,0,0.088,6.8421054,3,17.841824,-0.008893819,0.05749381,-0.06432137
581292.6721700464,9529819.856803471,-0.0989666,144088546.91768578,0.01235141,1,0,0.121,6.9444447,3,17.84182,-0.008893881,0.05749381,-0.06432134
581290.5874842384,9529813.232039064,-0.057214737,144088546.91866177,0.026882203,1,0,0.126,5.6666665,3,17.841803,-0.008894788,0.05749381,-0.06432111
581287.2115113942,9529802.520126224,-0.0017814636,144088546.9202407,0.022853386,1,0,0.125,4.862069,3,17.841734,-0.008896114,0.057493813,-0.06432094
581284.3357199177,9529793.414924314,0.010217667,144088546.92158335,0.021008097,1,0,0.147,5.178571,3,17.841642,-0.008897267,0.057493813,-0.06432042
581281.5837677964,9529784.722242365,-0.009904861,144088546.92286584,0.012610006,1,0,0.167,4.7,3,17.841585,-0.008898359,0.057493754,-0.064320184
581278.2299085644,9529774.158306712,0.002412796,144088546.9244254,0.01711693,1,0,0.17099999,4.375,3,17.841543,-0.008899729,0.05749376,-0.06431984
581275.1902775858,9529764.610108089,0.0029335022,144088546.92583594,0.02170882,1,0,0.15799999,4.7,3,17.841484,-0.008900809,0.05749373,-0.064319514
581272.4351568844,9529755.970681818,0.02944374,144088546.92711273,0.022707991,1,0,0.14099999,5.25,3,17.841394,-0.008901988,0.057493735,-0.06431887
581269.9034003816,9529748.027432827,0.011047363,144088546.9282865,0.024506321,1,0,0.13,5.92,3,17.841341,-0.008903015,0.05749374,-0.0643184
581267.4493047529,9529740.391642064,0.03011322,144088546.9294173,0.026128702,1,0,0.121999994,5.5384617,3,17.841326,-0.008903813,0.057493642,-0.064318076
581264.3932975741,9529731.015151309,0.033866882,144088546.93081096,0.022649389,1,0,0.132,5.3703704,3,17.841265,-0.0089050075,0.05749363,-0.06431782
581261.8638651092,9529723.273402844,0.014770508,144088546.9319625,0.02506307,1,0,0.127,5.3846154,3,17.8412,-0.008905866,0.05749363,-0.064317614
581259.2514619164,9529715.289527109,0.035211563,144088546.93315065,0.017709307,1,0,0.148,5.4166665,3,17.841131,-0.0089069335,0.057493646,-0.064317435
581256.868718001,9529708.013149828,0.08634949,144088546.93423358,0.019507607,1,0,0.145,5.76,3,17.84107,-0.008907829,0.05749364,-0.064317025
581254.1429660805,9529699.694471177,0.11653328,144088546.935472,0.023002148,1,0,0.14199999,5.4615383,3,17.841057,-0.008908673,0.05749365,-0.064316735
581251.2532838136,9529690.87853949,0.0872345,144088546.93678454,0.022503644,1,0,0.139,5.428571,3,17.841003,-0.008909806,0.05749362,-0.06431609
581248.3516376374,9529682.023399906,0.019615173,144088546.93810287,0.022277469,1,0,0.126,5.259259,3,17.840906,-0.008910999,0.05749362,-0.06431572
581246.0312114275,9529674.935531683,-0.036380768,144088546.93915784,0.013146307,1,0,0.175,6.3636365,3,17.840855,-0.0089119915,0.057493567,-0.064315386
581244.2617453908,9529669.526869312,-0.11951065,144088546.93996266,0.014619148,1,0,0.164,7.7777777,3,17.840822,-0.008912521,0.05749356,-0.064315334
581242.8124961976,9529665.092797725,-0.16758347,144088546.94062242,0.022200882,1,0,0.103999995,8.4375,3,17.840822,-0.0089125205,0.057493564,-0.064315334
581241.3550497565,9529660.627236225,-0.16522217,144088546.94128662,0.020045046,1,0,0.127,7.611111,3,17.840805,-0.008913434,0.05749356,-0.06431509
581238.9410341411,9529653.21819858,-0.10026932,144088546.942388,0.014636621,1,0,0.168,6.2272725,3,17.840736,-0.008914698,0.05749356,-0.064314656
581236.6684302882,9529646.230135905,-0.021249771,144088546.94342637,0.015337357,1,0,0.19999999,6.8095236,3,17.840694,-0.008915157,0.057493556,-0.064314574
581234.685613284,9529640.123578064,0.0066661835,144088546.94433346,0.02009438,1,0,0.162,6.181818,3,17.840628,-0.008916161,0.05749356,-0.064314276
581232.3556949644,9529632.928815914,-0.025156021,144088546.94540137,0.024436887,1,0,0.13,6.0,3,17.840578,-0.008917096,0.05749353,-0.064314105
581229.8628039714,9529625.2118188,-0.033441544,144088546.94654593,0.027886596,1,0,0.125,6.2173915,3,17.840517,-0.008917713,0.057493545,-0.06431371
581227.5190813404,9529617.961215666,-0.04030037,144088546.9476212,0.012643396,1,0,0.128,6.6190476,3,17.840452,-0.008918861,0.057493538,-0.06431315
581225.8092665751,9529612.679045051,-0.08394623,144088546.94840467,0.027124979,1,0,0.128,7.8333335,3,17.840424,-0.008919399,0.057493538,-0.06431293
581224.0759772594,9529607.2833586,-0.060832977,144088546.9492035,0.019674579,1,0,0.118,6.7894735,3,17.840425,-0.008919732,0.05749351,-0.06431275
581221.5624384597,9529599.315142512,-0.01577568,144088546.9503791,0.026308123,1,0,0.127,6.0,3,17.840372,-0.008921019,0.05749332,-0.0643125
581219.0200585276,9529591.239665132,-0.04704094,144088546.95156989,0.019656971,1,0,0.17199999,6.173913,3,17.84033,-0.008921786,0.057493314,-0.06431231
581217.3209219867,9529585.834665546,-0.101213455,144088546.95236662,0.021540001,1,0,0.152,8.3529415,2,17.84026,-0.008922602,0.057493318,-0.06431203
581216.0671735953,9529581.842070725,-0.10449982,144088546.95295447,0.026512895,1,0,0.11399999,9.066667,1,17.840216,-0.00892346,0.057493318,-0.06431176
581214.7354121399,9529577.59508773,-0.11221886,144088546.9535799,0.033034455,1,0,0.092999995,10.071428,1,17.840181,-0.008924124,0.0574933,-0.06431159
581213.2841248271,9529572.964888828,-0.10600853,144088546.9542615,0.038703594,1,0,0.091,8.5,1,17.840178,-0.008924124,0.057493296,-0.064311706
581211.6940104505,9529567.88737234,-0.0888443,144088546.95500848,0.03279477,1,0,0.10599999,8.25,1,17.840181,-0.008924576,0.0574933,-0.06431123
581210.2972003707,9529563.425172826,-0.06809425,144088546.95566508,0.027010474,1,0,0.09599999,7.625,1,17.840134,-0.008925515,0.0574933,-0.06431065
581208.6423228488,9529558.136966512,-0.07259178,144088546.95644265,0.024543326,1,0,0.135,8.3529415,1,17.840086,-0.008926426,0.057493296,-0.06430991
581206.8926962084,9529552.546791768,-0.068387985,144088546.95726457,0.017200591,1,0,0.155,7.8333335,1,17.840086,-0.008926426,0.057493296,-0.064309716
581204.9856145789,9529546.45486238,0.018449783,144088546.9581601,0.014831089,1,0,0.176,6.85,1,17.840004,-0.008927417,0.057493296,-0.064309485
581203.0291284744,9529540.20834938,0.06666374,144088546.95907822,0.013948646,1,0,0.24,7.0,1,17.839949,-0.008928505,0.05749324,-0.06430941
581201.1778306062,9529534.303756872,-0.12212181,144088546.9599459,0.0067732697,1,0,0.373,7.368421,1,17.839933,-0.008928765,0.057493236,-0.06430929
581199.1457620056,9529527.828648496,-0.1398449,144088546.96089745,0.010061223,1,0,0.205,7.5,1,17.839916,-0.008929632,0.057493236,-0.06430908
581197.3116586081,9529521.991317932,-0.13201332,144088546.9617553,0.01099292,1,0,0.19199999,7.5263157,1,17.839863,-0.008930649,0.057493236,-0.06430881
581195.5534467269,9529516.403777244,-0.21321487,144088546.96257642,0.023323562,1,0,0.078,9.8,1,17.839842,-0.008931051,0.057493236,-0.064308725
581194.6614680841,9529513.572010228,-0.24832153,144088546.96299267,0.04075425,2,1,0.053,12.818182,1,17.839842,-0.008931051,0.057493236,-0.06430874
581193.7615117572,9529510.71680227,-0.25902557,144088546.96341214,0.03799874,2,1,0.055,13.363636,1,17.83982,-0.008931258,0.057493232,-0.06430859
581192.4381127941,9529506.520751284,-0.20350838,144088546.9640291,0.018509276,1,0,0.113,10.5,1,17.839739,-0.0089324415,0.057493236,-0.06430779
581190.7576426697,9529501.20443643,-0.0037460327,144088546.96481073,0.010819667,1,0,0.267,7.6666665,1,17.839691,-0.00893339,0.057493217,-0.064307496
581188.4277719064,9529493.851483634,0.042856216,144088546.96589187,0.017188653,1,0,0.168,5.875,1,17.839691,-0.008933782,0.05749321,-0.064307414
581185.6476230761,9529485.095993426,-0.023141861,144088546.96717995,0.015854256,1,0,0.162,5.52,1,17.839638,-0.008934953,0.05749321,-0.06430713
581183.2168561317,9529477.42466343,-0.13166237,144088546.9683084,0.013622766,1,0,0.162,6.3636365,1,17.839594,-0.008935691,0.057493202,-0.064306766
581181.6064813366,9529472.3796267,-0.16429901,144088546.96905124,0.019388888,1,0,0.121999994,6.7,1,17.83953,-0.008936306,0.057493202,-0.064306565
581179.2410863905,9529465.072764834,-0.1387043,144088546.9701287,0.024551075,1,0,0.14199999,5.9583335,1,17.839474,-0.008937414,0.057493202,-0.0643063
581176.3610966147,9529456.21804734,-0.031669617,144088546.97143534,0.010532937,1,0,0.17199999,5.1538463,1,17.839441,-0.008938216,0.057493202,-0.06430601
581173.8651842881,9529448.564853454,0.00041389465,144088546.97256544,0.011114862,1,0,0.147,5.52,1,17.839407,-0.008939257,0.057493202,-0.0643056
581171.1643421478,9529440.3032451,-0.031526566,144088546.97378632,0.021929458,1,0,0.146,5.3846154,1,17.83935,-0.008940306,0.057493184,-0.06430493
581168.727542396,9529432.8630136,-0.066675186,144088546.97488648,0.018238302,1,0,0.14099999,6.0869565,1,17.839266,-0.008941249,0.057493187,-0.06430478
581166.6680006658,9529426.580731727,-0.067976,144088546.97581586,0.015316951,1,0,0.134,6.65,1,17.839207,-0.008942215,0.057493184,-0.0643045
581164.8145531053,9529420.932929896,-0.042928696,144088546.97665176,0.021617029,1,0,0.15699999,7.2,1,17.839186,-0.008942605,0.05749318,-0.06430436
581162.441593477,9529413.705585424,-0.031938553,144088546.97772208,0.011728769,1,0,0.177,6.4545455,1,17.839167,-0.008943526,0.05749318,-0.06430408
581160.2750066726,9529407.110376451,-0.06303215,144088546.97869954,0.015867325,1,0,0.174,6.681818,1,17.839111,-0.008944562,0.05749313,-0.06430388
581157.9875899857,9529400.14973887,-0.10964012,144088546.9797314,0.014278941,1,0,0.14199999,6.952381,1,17.839092,-0.008944901,0.057493128,-0.06430384
581156.0876153776,9529394.367668925,-0.12662315,144088546.98058918,0.022869699,1,0,0.100999996,7.6842103,1,17.839014,-0.008945778,0.057493124,-0.06430349
581154.3278075992,9529389.008595014,-0.11548996,144088546.98138452,0.03783168,1,0,0.09199999,7.5263157,1,17.838964,-0.008946798,0.057493124,-0.06430336
581151.8708276855,9529381.520914769,-0.054296494,144088546.9824963,0.013334759,1,0,0.14199999,5.7083335,1,17.838934,-0.008947422,0.057493106,-0.064302966
581148.8711259477,9529372.368651988,0.03346634,144088546.98385584,0.011113223,1,0,0.177,4.814815,1,17.838894,-0.008948603,0.0574931,-0.06430251
581145.9352846585,9529363.39836108,0.12762833,144088546.98518935,0.019044995,1,0,0.18699999,5.037037,1,17.838837,-0.008949639,0.0574931,-0.064302
581143.3558076753,9529355.499677075,0.21131897,144088546.98636392,0.008881104,1,0,0.22999999,4.84,1,17.83872,-0.008950738,0.057492893,-0.06430173
581140.8855456583,9529347.941600816,0.25636864,144088546.9874888,0.010503128,1,0,0.278,5.7916665,1,17.838652,-0.008951771,0.05749289,-0.0643014
581138.565876269,9529340.841817996,0.10664749,144088546.98854598,0.013774546,1,0,0.23099999,6.181818,1,17.838646,-0.0089521585,0.057492875,-0.06430133
581136.8115126941,9529335.437962849,0.023628235,144088546.98935062,0.016740166,1,0,0.174,7.1578946,1,17.83861,-0.008953067,0.057492875,-0.06430107
581134.8931106371,9529329.467824703,-0.03377533,144088546.9902393,0.026044142,1,0,0.131,7.1578946,1,17.838554,-0.008954132,0.05749288,-0.06430064
581132.9145946624,9529323.296208002,-0.091594696,144088546.99115828,0.020570805,1,0,0.103999995,7.9444447,1,17.838558,-0.008954134,0.057492897,-0.0643008
581131.5640649328,9529319.078852233,-0.14639473,144088546.9917864,0.025676738,1,0,0.087,9.642858,1,17.83849,-0.008954764,0.057492875,-0.06430068
581130.6326627159,9529316.169139642,-0.1782608,144088546.99221992,0.02299764,2,0,0.087,11.75,1,17.838448,-0.008955572,0.05749289,-0.064300336
581129.6540528036,9529313.109382834,-0.20902824,144088546.99267584,0.053338327,2,0,0.073,11.916667,1,17.8384,-0.008956474,0.05749287,-0.06430003
581128.4659973582,9529309.390120411,-0.17839432,144088546.9932297,0.03544114,1,0,0.063999996,10.538462,1,17.838402,-0.008956474,0.057492867,-0.06430022
581127.1590721841,9529305.295233142,-0.18391609,144088546.99383974,0.027004693,1,0,0.074,10.583333,1,17.838402,-0.008956476,0.057492852,-0.06430024
581126.315069815,9529302.649579693,-0.2154007,144088546.99423403,0.045593,2,0,0.083,13.090909,1,17.838402,-0.008956475,0.057492863,-0.06430016
581125.0724081469,9529298.751324834,-0.16913605,144088546.99481535,0.03756813,2,0,0.09599999,11.076923,1,17.838383,-0.008957473,0.057492875,-0.06429968
581123.500528887,9529293.81403116,-0.12663078,144088546.99555126,0.020621277,1,0,0.138,8.117647,1,17.838316,-0.008958612,0.057492804,-0.06429895
581121.2939812331,9529286.878330903,-0.09799194,144088546.99658507,0.016592866,1,0,0.176,7.1,1,17.838306,-0.008958776,0.057492804,-0.06429886
581119.4063650444,9529280.942241468,-0.07525444,144088546.99747032,0.014022056,1,0,0.22399999,6.9,1,17.838232,-0.008959594,0.057492804,-0.06429862
581117.4142175087,9529274.672212409,-0.010522842,144088546.9984053,0.012253847,1,0,0.26099998,6.7619047,1,17.838175,-0.008960622,0.05749281,-0.06429828
581115.0327368864,9529267.173904052,0.044446945,144088546.99952358,0.01092601,1,0,0.26299998,6.4545455,1,17.838154,-0.008961046,0.057492796,-0.06429826
581112.9502394614,9529260.617076816,-0.03379631,144088547.00050154,0.011749653,1,0,0.218,6.7619047,1,17.83813,-0.008962113,0.05749281,-0.06429799
581111.172093446,9529255.0183139,-0.09379768,144088547.0013367,0.014272429,1,0,0.188,7.263158,1,17.838074,-0.008963156,0.05749278,-0.06429769
581109.2693822067,9529249.026897367,-0.13299751,144088547.00223038,0.017636359,1,0,0.151,7.9444447,1,17.838062,-0.0089633865,0.057492785,-0.0642976
581107.6275570806,9529243.858304694,-0.1465168,144088547.00300136,0.027257375,1,0,0.088,8.529411,1,17.838015,-0.008963861,0.057492804,-0.0642975
581106.1292479996,9529239.140972156,-0.13546753,144088547.0037049,0.025573011,1,0,0.100999996,8.058824,1,17.837952,-0.008964857,0.05749278,-0.064296804
581104.2844879396,9529233.334633596,-0.097473145,144088547.00457084,0.020876754,1,0,0.116,6.65,1,17.837908,-0.008965654,0.057492778,-0.06429648
581101.9358650272,9529225.947516317,-0.08530235,144088547.0056725,0.01569378,1,0,0.131,6.65,1,17.837908,-0.008966134,0.05749269,-0.06429629
581100.4256924557,9529221.200839974,-0.09041023,144088547.00638023,0.00959538,1,0,0.139,7.7647057,1,17.837868,-0.008967014,0.05749269,-0.064296074
581098.9056432707,9529216.425338255,-0.072776794,144088547.00709224,0.011734741,1,0,0.149,7.4444447,1,17.837803,-0.008968006,0.057492692,-0.064295895
581096.5578666468,9529209.033570318,0.004840851,144088547.00819334,0.028892538,1,0,0.126,5.9583335,1,17.837778,-0.0089682555,0.057492685,-0.06429573
581093.9658991668,9529200.905810414,0.018182755,144088547.00940457,0.028053079,1,0,0.121,6.2608695,1,17.837702,-0.008969397,0.05749269,-0.06429552
581091.9396897764,9529194.599455476,0.012290955,144088547.01034525,0.029095588,1,0,0.122999996,6.6666665,1,17.837652,-0.008970294,0.057492677,-0.0642953
581089.5748279721,9529187.25045822,0.06342697,144088547.0114412,0.018035624,1,0,0.148,6.0,1,17.837646,-0.008970961,0.057492677,-0.06429516
581086.9764116156,9529179.181878578,0.09410286,144088547.012644,0.013524108,1,0,0.21,5.6,1,17.837587,-0.008972131,0.057492673,-0.064294875
581084.2723409877,9529170.792581292,0.07696152,144088547.01389366,0.010769477,1,0,0.266,5.269231,1,17.837524,-0.008972986,0.057492666,-0.06429455
581081.7873513892,9529163.086352777,0.1118927,144088547.0150408,0.010446256,1,0,0.22199999,5.1923075,1,17.837456,-0.008974022,0.057492647,-0.064294025
581079.2902548255,9529155.348349422,0.084472656,144088547.0161918,0.013565107,1,0,0.232,5.4583335,1,17.837404,-0.008974913,0.057492606,-0.064293556
581076.8418303067,9529147.762152968,0.060380936,144088547.0173191,0.01503505,1,0,0.204,6.090909,1,17.83739,-0.00897575,0.057492595,-0.0642933
